"gbif_valid_name","fb_sci_name","gbif_valid_key","gbif_synonym","GBIF_NC_records","GBIF_NC_n_cells_005"
"Stichaeus punctatus","Stichaeus punctatus",4284936,FALSE,261,172
"Stygnobrotula latebricola","Stygnobrotula latebricola",2346377,FALSE,1,1
"Suezichthys arquatus","Suezichthys arquatus",2384300,FALSE,143,54
"Suezichthys aylingi","Suezichthys aylingi",2384301,FALSE,104,32
"Suezichthys cyanolaemus","Suezichthys cyanolaemus",2384306,FALSE,61,27
"Suezichthys devisi","Suezichthys devisi",2384307,FALSE,179,74
"Sufflamen albicaudatum","Sufflamen albicaudatum",2407201,FALSE,123,61
"Sufflamen bursa","Sufflamen bursa",2407198,FALSE,5315,1087
"Sufflamen chrysopterum","Sufflamen chrysopterum",2407192,FALSE,2399,891
"Sufflamen fraenatum","Sufflamen fraenatum",2407185,FALSE,2394,881
"Sufflamen verres","Sufflamen verres",2407205,FALSE,744,213
"Symphodus cinereus","Symphodus cinereus",2384043,FALSE,1028,290
"Symphodus doderleini","Symphodus doderleini",2383968,FALSE,239,110
"Symphodus mediterraneus","Symphodus mediterraneus",2384029,FALSE,1597,335
"Symphodus melops","Symphodus melops",2383978,FALSE,16647,1247
"Symphodus ocellatus","Symphodus ocellatus",9740273,FALSE,1131,299
"Symphodus roissali","Symphodus roissali",2384006,FALSE,1894,400
"Symphodus rostratus","Symphodus rostratus",2383991,FALSE,851,257
"Symphodus tinca","Symphodus tinca",2383970,FALSE,3137,623
"Symphodus trutta","Symphodus trutta",9428384,FALSE,276,56
"Symphorichthys spilurus","Symphorichthys spilurus",2384695,FALSE,44,36
"Symphorus nematophorus","Symphorus nematophorus",2385261,FALSE,754,397
"Synanceia horrida","Synanceia horrida",5201175,FALSE,63,42
"Synanceia verrucosa","Synanceia verrucosa",5201174,FALSE,370,254
"Synchiropus bartelsi","Synchiropus bartelsi",2386679,FALSE,5,5
"Synchiropus morrisoni","Synchiropus morrisoni",2386660,FALSE,52,36
"Synchiropus moyeri","Synchiropus moyeri",2386648,FALSE,22,16
"Synchiropus splendidus","Synchiropus splendidus",2386640,FALSE,158,69
"Synchiropus stellatus","Synchiropus stellatus",2386654,FALSE,19,15
"Synchirus gilli","Synchirus gilli",2334298,FALSE,25,11
"Synodus binotatus","Synodus binotatus",5212687,FALSE,218,125
"Synodus capricornis","Synodus capricornis",5212645,FALSE,6,5
"Synodus dermatogenys","Synodus dermatogenys",5212670,FALSE,509,331
"Synodus doaki","Synodus doaki",5212633,FALSE,37,34
"Synodus intermedius","Synodus intermedius",5212673,FALSE,1530,551
"Synodus jaculum","Synodus jaculum",5212684,FALSE,132,106
"Synodus lacertinus","Synodus lacertinus",5212676,FALSE,93,57
"Synodus rubromarmoratus","Synodus rubromarmoratus",5212679,FALSE,38,36
"Synodus sageneus","Synodus sageneus",5212680,FALSE,520,368
"Synodus saurus","Synodus saurus",5212655,FALSE,506,227
"Synodus synodus","Synodus synodus",5212691,FALSE,569,210
"Synodus ulae","Synodus ulae",5212640,FALSE,38,33
"Synodus variegatus","Synodus variegatus",5212639,FALSE,1275,645
"Taenianotus triacanthus","Taenianotus triacanthus",2334499,FALSE,859,350
"Taurulus bubalis","Taurulus bubalis",2334227,FALSE,9355,1555
"Tautoga onitis","Tautoga onitis",2383615,FALSE,542,366
"Tautogolabrus adspersus","Tautogolabrus adspersus",2382945,FALSE,2851,1183
"Tetractenos glaber","Tetractenos glaber",2407627,FALSE,1526,325
"Thalassoma amblycephalum","Thalassoma amblycephalum",2384453,FALSE,2648,646
"Thalassoma bifasciatum","Thalassoma bifasciatum",2384533,FALSE,17521,825
"Thalassoma cupido","Thalassoma cupido",2384451,FALSE,33,17
"Thalassoma duperrey","Thalassoma duperrey",2384558,FALSE,4017,439
"Thalassoma grammaticum","Thalassoma grammaticum",2384534,FALSE,196,67
"Thalassoma hardwicke","Thalassoma hardwicke",2384460,FALSE,2551,840
"Thalassoma hebraicum","Thalassoma hebraicum",2384556,FALSE,168,84
"Thalassoma heiseri","Thalassoma heiseri",2384544,FALSE,6,4
"Thalassoma jansenii","Thalassoma jansenii",2384497,FALSE,330,185
"Thalassoma lucasanum","Thalassoma lucasanum",2384480,FALSE,1366,303
"Thalassoma lunare","Thalassoma lunare",2384468,FALSE,3623,1097
"Thalassoma lutescens","Thalassoma lutescens",2384092,FALSE,4434,788
"Thalassoma nigrofasciatum","Thalassoma nigrofasciatum",2384495,FALSE,421,178
"Thalassoma pavo","Thalassoma pavo",2384491,FALSE,4227,921
"Thalassoma purpureum","Thalassoma purpureum",2384522,FALSE,1128,363
"Thalassoma quinquevittatum","Thalassoma quinquevittatum",2384474,FALSE,3709,468
"Thalassoma robertsoni","Thalassoma robertsoni",2384494,FALSE,1,1
"Thalassoma rueppellii","Thalassoma rueppellii",2384552,FALSE,422,115
"Thalassoma septemfasciatum","Thalassoma septemfasciatum",2384543,FALSE,65,19
"Thalassoma trilobatum","Thalassoma trilobatum",2384546,FALSE,981,364
"Thalassoma virens","Thalassoma virens",2384551,FALSE,6,6
"Thamnaconus analis","Thamnaconus analis",2406662,FALSE,60,19
"Thorogobius ephippiatus","Thorogobius ephippiatus",2379214,FALSE,4418,1024
"Thunnus albacares","Thunnus albacares",2374013,FALSE,130263,31615
"Thyrsites atun","Thyrsites atun",2397805,FALSE,14559,6420
"Thysanophrys cirronasa","Thysanophrys cirronasus",2335614,TRUE,137,42
"Tigrigobius harveyi","Tigrigobius harveyi",7351834,FALSE,7,7
"Tigrigobius nesiotes","Tigrigobius nesiotes",8419105,FALSE,1,1
"Tigrigobius saucrus","Tigrigobius saucrus",7615065,FALSE,37,28
"Tilodon sexfasciatus","Tilodon sexfasciatus",2381209,FALSE,1818,613
"Tomicodon bidens","Tomicodon bidens",2411495,FALSE,1,1
"Torquigener pleurogramma","Torquigener pleurogramma",2407280,FALSE,804,151
"Torquigener squamicauda","Torquigener squamicauda",2407264,FALSE,58,20
"Totoaba macdonaldi","Totoaba macdonaldi",2400452,FALSE,38,18
"Trachichthys australis","Trachichthys australis",2357078,FALSE,238,67
"Trachinops brauni","Trachinops brauni",2389725,FALSE,171,14
"Trachinops caudimaculatus","Trachinops caudimaculatus",2389723,FALSE,926,156
"Trachinops noarlungae","Trachinops noarlungae",2389722,FALSE,548,111
"Trachinops taeniatus","Trachinops taeniatus",2389726,FALSE,1792,126
"Trachinotus anak","Trachinotus anak",5210694,FALSE,5,3
"Trachinotus baillonii","Trachinotus baillonii",5210663,FALSE,241,160
"Trachinotus blochii","Trachinotus blochii",5210675,FALSE,242,134
"Trachinotus ovatus","Trachinotus ovatus",5210674,FALSE,499,341
"Trachinotus rhodopus","Trachinotus rhodopus",5210651,FALSE,148,69
"Trachinotus stilbe","Trachinotus stilbe",5210684,FALSE,27,15
"Trachinus draco","Trachinus draco",2386475,FALSE,1733,546
"Trachurus declivis","Trachurus declivis",5210481,FALSE,9290,4182
"Trachurus indicus","Trachurus indicus",5210485,FALSE,1,1
"Trachurus japonicus","Trachurus japonicus",5210503,FALSE,98,59
"Trachurus novaezelandiae","Trachurus novaezelandiae",5210479,FALSE,6960,2584
"Trachurus symmetricus","Trachurus symmetricus",5210487,FALSE,268,169
"Trachurus trachurus","Trachurus trachurus",5210473,FALSE,6335,1250
"Trachypoma macracanthus","Trachypoma macracanthus",5210083,FALSE,418,51
"Tragulichthys jaculiferus","Tragulichthys jaculiferus",2406476,FALSE,2934,1704
"Trianectes bucephalus","Trianectes bucephalus",2393102,FALSE,26,14
"Tridentiger trigonocephalus","Tridentiger trigonocephalus",2376462,FALSE,175,108
"Trimma benjamini","Trimma benjamini",2378584,FALSE,110,84
"Trimma caesiura","Trimma caesiura",2378592,FALSE,17,15
"Trimma lantana","Trimma lantana",2378618,FALSE,39,34
"Trimma okinawae","Trimma okinawae",2378614,FALSE,23,18
"Trimma striatum","Trimma striatum",2378601,FALSE,41,32
"Trinorfolkia clarkei","Trinorfolkia clarkei",2392721,FALSE,861,226
"Trinorfolkia cristata","Trinorfolkia cristata",2392719,FALSE,80,29
"Tripterygion delaisi","Tripterygion delaisi",2393095,FALSE,2627,430
"Tripterygion melanurum","Tripterygion melanurus",2393097,TRUE,416,185
"Trisopterus minutus","Trisopterus minutus",2415906,FALSE,6611,1662
"Tylosurus crocodilus","Tylosurus crocodilus",4286150,FALSE,521,345
"Ucla xenogrammus","Ucla xenogrammus",2393062,FALSE,101,71
"Ulua mentalis","Ulua mentalis",2391203,FALSE,118,40
"Umbrina galapagorum","Umbrina galapagorum",2399657,FALSE,1,1
"Upeneichthys lineatus","Upeneichthys lineatus",2396825,FALSE,3124,649
"Upeneichthys vlamingii","Upeneichthys vlamingii",2396829,FALSE,2540,887
"Upeneus moluccensis","Upeneus moluccensis",2396768,FALSE,626,505
"Upeneus tragula","Upeneus tragula",2396757,FALSE,2982,950
"Uraspis helvola","Uraspis helvola",2391351,FALSE,54,51
"Valenciennea alleni","Valenciennea alleni",2377336,FALSE,20,13
"Valenciennea helsdingenii","Valenciennea helsdingenii",2377363,FALSE,84,52
"Valenciennea immaculata","Valenciennea immaculata",2377387,FALSE,78,21
"Valenciennea longipinnis","Valenciennea longipinnis",2377347,FALSE,123,68
"Valenciennea muralis","Valenciennea muralis",2377369,FALSE,193,108
"Valenciennea parva","Valenciennea parva",2377378,FALSE,23,20
"Valenciennea puellaris","Valenciennea puellaris",2377331,FALSE,262,169
"Valenciennea randalli","Valenciennea randalli",2377361,FALSE,14,12
"Valenciennea sexguttata","Valenciennea sexguttata",2377390,FALSE,131,102
"Valenciennea strigata","Valenciennea strigata",2377379,FALSE,1159,401
"Variola albimarginata","Variola albimarginata",2389116,FALSE,209,149
"Variola louti","Variola louti",2389100,FALSE,2814,699
"Verulux cypselurus","Verulux cypselurus",8588767,FALSE,57,52
"Vincentia conspersa","Vincentia conspersa",5211548,FALSE,331,107
"Vincentia novaehollandiae","Vincentia novaehollandiae",5211546,FALSE,104,9
"Vladichthys gloverensis","Vladichthys gloverensis",2350924,FALSE,1,1
"Xanthichthys mento","Xanthichthys mento",2407044,FALSE,140,49
"Xenichthys agassizii","Xenichthys agassizii",2382553,FALSE,7,7
"Xenocys jessiae","Brachygenys jessiae",2382780,TRUE,99,86
"Xyrichtys novacula","Xyrichtys novacula",2383057,FALSE,835,416
"Xyrichtys victori","Xyrichtys victori",2383038,FALSE,1,1
"Xyrichtys wellingtoni","Xyrichtys wellingtoni",2383130,FALSE,1,1
"Zabidius novemaculeatus","Zabidius novemaculeatus",2394331,FALSE,260,210
"Zanclistius elevatus","Zanclistius elevatus",2375243,FALSE,2300,1217
"Zanclus cornutus","Zanclus cornutus",2374663,FALSE,10681,2323
"Zebrasoma desjardinii","Zebrasoma desjardinii",2379874,FALSE,528,201
"Zebrasoma flavescens","Zebrasoma flavescens",2379869,FALSE,2516,474
"Zebrasoma rostratum","Zebrasoma rostratum",2379872,FALSE,398,74
"Zebrasoma scopas","Zebrasoma scopas",2379864,FALSE,6211,1112
"Zebrasoma veliferum","Zebrasoma velifer",2379877,TRUE,4650,1158
"Zebrasoma xanthurum","Zebrasoma xanthurum",2379882,FALSE,287,97
"Zeus faber","Zeus faber",7744449,FALSE,9147,4120
"Zoarchias veneficus","Zoarchias veneficus",2394977,FALSE,1,1
"Zoramia fragilis","Zoramia fragilis",2397559,FALSE,58,16
"Zoramia leptacantha","Zoramia leptacanthus",2397567,TRUE,78,41
"Zoramia viridiventer","Zoramia viridiventer",2397564,FALSE,47,17
